ID,intra_original_firstorder_10Percentile,intra_original_firstorder_90Percentile,intra_original_firstorder_Energy,intra_original_firstorder_Entropy,intra_original_firstorder_InterquartileRange,intra_original_firstorder_Kurtosis,intra_original_firstorder_Maximum,intra_original_firstorder_Mean,intra_original_firstorder_MeanAbsoluteDeviation,intra_original_firstorder_Median,intra_original_firstorder_Minimum,intra_original_firstorder_Range,intra_original_firstorder_RobustMeanAbsoluteDeviation,intra_original_firstorder_RootMeanSquared,intra_original_firstorder_Skewness,intra_original_firstorder_TotalEnergy,intra_original_firstorder_Uniformity,intra_original_firstorder_Variance,intra_original_glcm_Autocorrelation,intra_original_glcm_ClusterProminence,intra_original_glcm_ClusterShade,intra_original_glcm_ClusterTendency,intra_original_glcm_Contrast,intra_original_glcm_Correlation,intra_original_glcm_DifferenceAverage,intra_original_glcm_DifferenceEntropy,intra_original_glcm_DifferenceVariance,intra_original_glcm_Id,intra_original_glcm_Idm,intra_original_glcm_Idmn,intra_original_glcm_Idn,intra_original_glcm_Imc1,intra_original_glcm_Imc2,intra_original_glcm_InverseVariance,intra_original_glcm_JointAverage,intra_original_glcm_JointEnergy,intra_original_glcm_JointEntropy,intra_original_glcm_MCC,intra_original_glcm_MaximumProbability,intra_original_glcm_SumAverage,intra_original_glcm_SumEntropy,intra_original_glcm_SumSquares,intra_original_gldm_DependenceEntropy,intra_original_gldm_DependenceNonUniformity,intra_original_gldm_DependenceNonUniformityNormalized,intra_original_gldm_DependenceVariance,intra_original_gldm_GrayLevelNonUniformity,intra_original_gldm_GrayLevelVariance,intra_original_gldm_HighGrayLevelEmphasis,intra_original_gldm_LargeDependenceEmphasis,intra_original_gldm_LargeDependenceHighGrayLevelEmphasis,intra_original_gldm_LargeDependenceLowGrayLevelEmphasis,intra_original_gldm_LowGrayLevelEmphasis,intra_original_gldm_SmallDependenceEmphasis,intra_original_gldm_SmallDependenceHighGrayLevelEmphasis,intra_original_gldm_SmallDependenceLowGrayLevelEmphasis,intra_original_glrlm_GrayLevelNonUniformity,intra_original_glrlm_GrayLevelNonUniformityNormalized,intra_original_glrlm_GrayLevelVariance,intra_original_glrlm_HighGrayLevelRunEmphasis,intra_original_glrlm_LongRunEmphasis,intra_original_glrlm_LongRunHighGrayLevelEmphasis,intra_original_glrlm_LongRunLowGrayLevelEmphasis,intra_original_glrlm_LowGrayLevelRunEmphasis,intra_original_glrlm_RunEntropy,intra_original_glrlm_RunLengthNonUniformity,intra_original_glrlm_RunLengthNonUniformityNormalized,intra_original_glrlm_RunPercentage,intra_original_glrlm_RunVariance,intra_original_glrlm_ShortRunEmphasis,intra_original_glrlm_ShortRunHighGrayLevelEmphasis,intra_original_glrlm_ShortRunLowGrayLevelEmphasis,intra_original_glszm_GrayLevelNonUniformity,intra_original_glszm_GrayLevelNonUniformityNormalized,intra_original_glszm_GrayLevelVariance,intra_original_glszm_HighGrayLevelZoneEmphasis,intra_original_glszm_LargeAreaEmphasis,intra_original_glszm_LargeAreaHighGrayLevelEmphasis,intra_original_glszm_LargeAreaLowGrayLevelEmphasis,intra_original_glszm_LowGrayLevelZoneEmphasis,intra_original_glszm_SizeZoneNonUniformity,intra_original_glszm_SizeZoneNonUniformityNormalized,intra_original_glszm_SmallAreaEmphasis,intra_original_glszm_SmallAreaHighGrayLevelEmphasis,intra_original_glszm_SmallAreaLowGrayLevelEmphasis,intra_original_glszm_ZoneEntropy,intra_original_glszm_ZonePercentage,intra_original_glszm_ZoneVariance,intra_original_ngtdm_Busyness,intra_original_ngtdm_Coarseness,intra_original_ngtdm_Complexity,intra_original_ngtdm_Contrast,intra_original_ngtdm_Strength,intra_original_shape_Elongation,intra_original_shape_Flatness,intra_original_shape_LeastAxisLength,intra_original_shape_MajorAxisLength,intra_original_shape_Maximum2DDiameterColumn,intra_original_shape_Maximum2DDiameterRow,intra_original_shape_Maximum2DDiameterSlice,intra_original_shape_Maximum3DDiameter,intra_original_shape_MeshVolume,intra_original_shape_MinorAxisLength,intra_original_shape_Sphericity,intra_original_shape_SurfaceArea,intra_original_shape_SurfaceVolumeRatio,intra_original_shape_VoxelVolume
1.nii.gz,105.0,192.0,1864693278.0,2.444204201483285,43.0,4.707021705046766,228.0,155.03435627827363,27.719388864880656,163.0,-34.0,262.0,18.54414266899194,159.15941852032842,-1.1757823167594597,336946309.3305309,0.22637239474306112,1296.0688771103808,81.37547042591697,149.16977685364242,-13.927283856062612,5.382431755196913,1.4955700922358042,0.5315764830133868,0.7622305079854906,1.528060863158216,0.778998432469484,0.7091262100801821,0.6864340063733922,0.990196199491898,0.9450562788066807,-0.22319034422681502,0.6070953588100296,0.3823661666193111,8.965911889951172,0.10586803020013497,4.0348156211344675,0.5406780882598169,0.1971721604380938,17.931823779902345,2.986106185362974,1.7195004618581793,5.8193362755190865,8578.35145562484,0.11653627115002974,31.503969715902585,16663.49834943147,2.1543699424604217,78.18449688225944,167.25776038907227,14554.263561152546,2.0807883933199065,0.015378123246153123,0.014561666808455,0.9926828192285946,0.0002852592356522594,8684.642246533795,0.19603864100870053,2.510362726506178,73.72610349386727,18.02055058180013,1523.343534993985,0.23609299636855094,0.01702126139156492,3.9789464053684607,25514.09323219151,0.5201270394755567,0.5903329665403269,8.088811672367203,0.6254861992638898,44.63320494282225,0.011152109358837826,74.9823399558499,0.16552392926236179,3.998781729846157,47.44812362030905,1716271.4503311259,144972938.3245033,20636.763382320158,0.03485493244141099,106.42604856512142,0.23493608954772938,0.006064539114904944,0.2712743477558364,0.0002468070544532756,5.522332425586195,0.006153971553164608,1689866.2764791017,58.56758431808758,0.00011910196684714242,42.93610691452264,0.019839341077233643,0.010190845222046177,0.8217407258196296,0.3880620723663516,21.755309222933075,56.06141587162088,66.04723496121598,51.64406541161762,49.05203387544465,67.23030792497217,13254.573313730509,46.067948568821855,0.365838831403618,7403.518361319079,0.5585633114005806,13301.359032479822
10.nii.gz,90.0,169.0,2885602770.0,2.3668810167934096,38.0,6.050730085795479,226.0,134.18166616900567,25.25980012662493,141.0,-97.0,323.0,16.362236305682007,138.373983146056,-1.3360022310157018,503718486.2037011,0.24200564542826683,1142.6396758145047,102.05913582109231,153.89212698134799,-13.648330119499564,4.98006987075263,1.2838553733337517,0.5622031266634484,0.706534578310061,1.4679046752570044,0.67842313996373,0.7199315858775001,0.7003592828977904,0.9936978000110579,0.9551369126162952,-0.22291923029774677,0.6287607978868807,0.3902925985114018,10.05618026505913,0.11124212512623995,3.947091629580018,0.5721874730226285,0.19599801109007783,20.11236053011826,2.946135290106688,1.5659813110215952,5.936062313434249,15484.170392488637,0.10274490157916882,33.18001920995761,36471.460794266946,1.9118182999145583,99.61403404001194,184.08038883912278,19606.806496134832,1.8238408504956034,0.011419697387700148,0.013212371359194664,1.2010731554863554,0.00018237443236831266,17954.073539102636,0.20896371469333555,2.3170071864545467,96.01862732697197,16.525261973768856,1723.965489163012,0.17100865455554004,0.012275560686112352,4.02814776119072,47069.46624732457,0.49225449266050325,0.5659941862987548,6.606583334981318,0.606871548331001,56.76571797749588,0.007796111249816642,101.26849315068493,0.13872396322011635,5.796652279977482,72.63287671232877,5179310.321917809,540571145.4616438,50296.814770844445,0.023702028614463497,189.61369863013698,0.2597447926440233,0.006466210916315638,0.4683370579582571,0.0001746637277345425,5.752113982309509,0.0048439003350917356,5136690.699052355,84.22952046412416,5.813825946872328e-05,56.08011344049058,0.012000594493509367,0.00775664000495081,0.7413625467492629,0.35808248983736507,25.00033122439769,69.81724025587627,81.60206093519255,60.24418178451423,59.66453101766131,81.64397837575162,26238.222016419426,51.7598870431016,0.3700411341770476,11539.590286565644,0.43980077153643904,26307.465203649208
100.nii.gz,49.0,172.0,1710407538.0,2.9019594871979404,68.0,4.237576521035632,207.0,118.05403072673917,39.578698393380535,129.0,-227.0,434.0,27.744156207557857,128.07423902788597,-1.0172023511366666,174185227.32649198,0.1584899857560669,2466.256531742194,244.48112598765601,623.2638231059718,-42.52707464030732,12.350638397655414,1.305042728427775,0.7978273812681423,0.6673359771498242,1.4513981779810423,0.7623191050779767,0.740679131929019,0.7234126790509825,0.9964823928244596,0.9680445086928475,-0.3590032754351802,0.8786340040094108,0.3645171543164357,15.546508179574213,0.07537596303614305,4.523664479846219,0.8117199251537695,0.16280718304505323,31.09301635914843,3.563425759812361,3.413920281520796,6.503871351592248,10379.123022038091,0.09953701806814827,37.53975079220784,16526.38477472812,4.0457020218422866,236.50949421715865,203.87983581717398,52584.17430040087,0.8319788093571678,0.0047076839706967485,0.012717096892160093,2.6778889943522204,7.230411379602565e-05,8055.181663967187,0.14123555016006994,4.532894148760538,223.7090551909188,19.12320171814674,4863.312145170507,0.08018519149326303,0.00511257589324907,4.597501460963676,29202.24875886432,0.4632858046771548,0.5424119295170564,8.440104301781448,0.5912734257532996,127.68399552028794,0.00316803568033007,54.53688524590164,0.1117559123891427,7.331362536952431,162.9672131147541,1607204.6557377048,420141161.8586066,6270.508963979404,0.009879218421501806,114.92213114754098,0.2354961703843053,0.00610976788213264,0.9639744658159413,7.792126321329735e-05,6.0800384967816825,0.004679977750925446,1561547.1246808656,18.943057634174462,0.00013631396298883006,95.30166133152804,0.013622612585246533,0.036872393993736416,0.6474200725847055,0.37390116175308125,21.64954390384876,57.90178292664892,56.439144258320695,42.307061056411925,53.14751859359069,56.829669369475376,10586.258102910619,37.4867765051549,0.34364793079958933,6784.721781884186,0.6408989574908224,10619.100998280694
101.nii.gz,86.0,185.0,2290744080.0,2.5534794990026843,48.0,5.581006650751418,224.0,145.32273135669362,31.908264898459677,158.0,-92.0,316.0,20.878863047850324,151.2235571622049,-1.4549820503107802,258671121.84728798,0.218266375732683,1749.867991820912,113.9415957438761,343.8160913214787,-29.533762029351692,7.5947295497664875,1.7249202279565878,0.6033790229637241,0.7621357994096852,1.5783263024852028,1.006033588284489,0.724367373800129,0.7016009908118979,0.9905451212290602,0.9496172559785211,-0.2669461892223109,0.7232998841737106,0.34529424505231476,10.60445466669179,0.11056984193002892,4.088912380671773,0.6513087531084849,0.22429828063846574,21.20890933338358,3.1370143431740023,2.329912444430769,5.967115620757965,10401.89921134072,0.10384245993152362,41.65761475771711,21863.742857142857,2.881670763475676,109.64645103324348,204.2681042228212,25378.387710891486,1.773847495329816,0.01128906146877104,0.013556194695117532,1.2509700750096668,0.0002073152061512793,9999.148809108478,0.17824477007807144,3.3769549338306017,100.91541152910008,21.636758585175514,2622.4532478749784,0.19786192172525943,0.012989053206273832,4.229372912326765,30414.937012580987,0.4942962168495395,0.5480045461177536,10.609007293304815,0.610639545392467,58.759029648074275,0.008468282433728692,77.67300380228137,0.14766730760889993,4.82360956497853,59.20722433460076,3327531.125475285,402572180.0703422,27815.380700840396,0.032393740379997225,124.65399239543726,0.2369847764171811,0.006157288003724451,0.3379302619154308,0.0002436051117162521,5.799259805856865,0.005251073175601477,3291264.7745810985,54.20966898594906,9.796652215950493e-05,52.30298671861892,0.022334757544037045,0.012016699485099373,0.5547685782164599,0.31311561243114516,19.35538470607297,61.81545709519441,52.80745054266809,43.38772844617187,49.28322980522412,57.236064134676326,11275.235061268346,34.29327324450157,0.4026536421144486,6039.063031311882,0.5356041801786215,11311.209533036461
102.nii.gz,117.0,232.0,4157099352.0,2.82081874758288,59.0,6.829606788384342,278.0,180.9721969006381,36.537535382124176,190.0,-114.0,392.0,24.792739062194315,187.31821492655092,-1.4564905722546346,330376593.72720814,0.17079228443714667,2337.177592226195,173.0695281367895,769.7400374740348,-45.80558394367587,10.40968660916751,1.8554714622953894,0.6733099443451548,0.7846978997070799,1.6034336916288714,1.0964869944943747,0.7204611651494806,0.6974621886342626,0.9939053033934613,0.9592125663210583,-0.3072254349547331,0.8130365364335888,0.34851046143212394,13.07309291515011,0.0788201486110515,4.463233827100887,0.7518653982039495,0.14621491645839815,26.14618583030022,3.4220396803598163,3.066289517865724,6.263513850734605,12464.233836388805,0.10520471518610355,40.083611453277506,20234.786690975387,3.830781018063407,166.69560923731387,203.16933387352714,37783.111541578044,1.1942958130535206,0.007584525969145012,0.013507049786979596,1.9237065822343786,0.0001338402841022814,9914.424030183147,0.15132581461610053,4.368033175825783,155.1651790314268,21.184557350803814,3841.5412581570035,0.13608345168422156,0.008566516229858552,4.454945302276152,34882.35231843712,0.4869525648494592,0.5472883829766236,10.600230256294966,0.6042420708858807,89.7804839982699,0.005616966099387293,129.60170523751523,0.15785834986299052,4.288261396561929,101.24238733252132,1412212.40682095,259895097.30694276,7882.468235702179,0.01476608108862609,228.56638246041413,0.2783999786363144,0.006688584521631079,0.6300359396303632,0.00010369324542256087,5.4311788068622775,0.0069296735203754345,1391387.9130943073,33.08347924983684,9.781146747664334e-05,90.24497670095357,0.01736371488826495,0.019544318714657016,0.8699065279085294,0.3591345253643559,16.917182785106586,47.10542036565114,57.305812430413766,48.684981124839375,42.500420662313445,58.76647215336512,9392.755472419214,40.97731267595531,0.362191408581063,5943.943294983051,0.6328221055511114,9415.627100563152
103.nii.gz,76.0,176.0,2673548550.0,2.622912351082915,48.0,13.999942554075597,221.0,133.1771185878293,32.338890212461784,143.0,-433.0,654.0,20.78564364403214,140.4043509908379,-2.133048333993536,261910275.25329754,0.20615372132880944,1977.2368618016512,584.1166419991043,689.5634121347418,-36.934091229631036,7.494503624294003,1.780880366554499,0.5535705093819948,0.809998764126777,1.5742065752286314,0.9501349059276348,0.7045035804190819,0.6801140506464629,0.9975983564088501,0.9721964867284417,-0.24275335133631518,0.6198358676303103,0.3715514086489121,24.138306733848246,0.09549824104319246,4.234790440901144,0.5639375373168968,0.20388215434266888,48.27661346769649,3.1286352819856784,2.318845997712126,5.959614181000578,17557.865102012227,0.1294627314502343,30.938278629328483,27958.773840334463,3.2447795376078807,571.7740394186741,169.31046814283923,101065.60387403131,0.28983993727137797,0.001881067694717238,0.013873124430463967,7.511953427380377,3.0288904950203212e-05,14263.777937684217,0.17587868882972194,4.017013147738655,558.0506382904014,24.057794138428896,14183.346503946294,0.04191028467256852,0.0019947032667964673,4.261532239532658,47322.07133822933,0.5113495833626436,0.5860318886398918,11.015026308010626,0.6214526526869585,342.7518116104723,0.0012647029673966107,63.26850258175559,0.1088958736346912,12.161393051922468,450.56282271944923,2808091.4096385543,1697004012.2220309,4662.705899679008,0.00467676914515267,100.91738382099828,0.1736960134612707,0.005159747168358859,2.153376987472484,4.171764917551143e-05,6.631719031674168,0.004283997316049874,2753603.3152171015,14.499542105136781,7.014802921226112e-05,285.19122472297374,0.006843051158739672,0.08251032483896757,0.7558451636047117,0.3857782319464774,20.70258489180402,53.66447139162658,58.13955618540565,49.7761982967286,44.577913482558216,61.4189844818679,13251.976799005422,40.562031158764356,0.4051836804502179,6683.736051000863,0.5043576631904824,13285.913001328316
104.nii.gz,59.0,226.0,6579125055.0,3.159612538949517,68.0,30.45498022284928,281.0,158.68551289742052,62.62523957416074,191.0,-944.0,1225.0,31.648678011454138,191.16324456543794,-4.4070933344231555,756950583.3946784,0.1679562507814374,11362.294069268031,2068.336261723681,66154.87367031326,-1316.449273668293,44.1091971798741,9.685869826574462,0.5899789285551015,1.375175801414072,2.041234915419792,7.261415578703029,0.6608473374331681,0.6284044604037622,0.9965812651954197,0.9754898048097321,-0.2612589549724331,0.720428759862176,0.3355293746055776,45.38328462598807,0.07719790494871845,5.023711886321167,0.6586336083287574,0.18998502013245963,90.76656925197614,3.70363302308556,13.448766751612144,6.379784291182795,22826.24406229865,0.12678710959085213,33.900031818185035,30238.171565686862,18.258259333436254,2031.2231053789242,162.2593814570419,347955.68319113954,0.08511380027115424,0.0007477763675112474,0.015971832203452378,30.192815172788077,1.787622679390636e-05,14455.661168490671,0.1289917464025182,24.537097451104078,1971.8727897561828,18.502080438635765,39183.90355675907,0.010244524347516963,0.0008829781867119735,4.751999527069524,68277.81755011625,0.5553957288777942,0.6027085181254347,8.78010795022534,0.6452285607978503,1255.7760422493693,0.0005995622696420008,93.2677261613692,0.05700961256807408,85.94703373365775,1489.8141809290953,1955335.1479217603,4228725987.7096577,905.2634861954682,0.0029734578369084333,494.36919315403424,0.30218165840711136,0.0070362289744771165,9.180823007669611,2.7323397450037477e-05,7.0456323479205585,0.00908707147459397,1943224.925714815,5.226847133304745,4.854596745947386e-05,1889.6556077671175,0.01692831775895538,0.2941874613061192,0.716304506212307,0.38195702209714344,22.49115202634361,58.88398622142209,65.19674545572252,51.79061272675242,48.52957555943586,65.85895913941718,20674.339973863815,42.17886467414804,0.43015174967663083,8468.702301626157,0.4096238289750561,20713.750550838908
105.nii.gz,86.0,170.0,2700569997.0,2.421998509790399,42.0,6.399688579965394,226.0,133.34855509685613,26.911619399405083,141.0,-92.0,318.0,17.774165999038612,138.04959344696852,-1.413256740843712,439139571.1141601,0.231482766434444,1275.8531044540143,102.13728179821496,194.19350490108116,-16.476916196126083,5.350944429129272,1.6154651885199844,0.5024458430530383,0.7842746076551266,1.5476949935438407,0.8574356781359749,0.703200676345104,0.6802297765845259,0.9922323460925836,0.9508300595608039,-0.2126749905858095,0.578890056100809,0.39063830073448125,10.059373202495703,0.10483351693511554,4.042978174273582,0.5236566594811547,0.19542330021217885,20.118746404991402,2.971279876705918,1.7416024044123142,5.877978497511885,15855.272792068028,0.11188929672254351,30.960746346755627,32802.265417592884,2.1267188270992086,99.23150206414735,169.93906354751067,18237.09255142726,1.696174779510946,0.012018599407573681,0.013917978551738859,1.24628062579174,0.0002103165982841457,16757.974702050524,0.20051297985753136,2.530813848118139,95.26891540850093,16.730710720356726,1753.6463890326058,0.1769547855770013,0.01311307701577328,3.998267245705976,48226.44101093457,0.5149464579409103,0.5850420564933109,6.913801232114673,0.6217767839899289,57.70707440000379,0.008566604656885983,103.45375722543352,0.14949964916970163,5.245754535734572,67.25,3051902.666184971,328409411.2803468,28894.800947302614,0.027062433957153516,151.97109826589596,0.21961141367904038,0.0058618563138877625,0.3776522228404887,0.00017015819045994594,5.920510744505245,0.0048833844959599165,3009969.451274265,80.49453253362324,6.148689724811753e-05,59.374976559840924,0.014329367812346347,0.007708236723524276,0.6929216734201181,0.3304478437986581,23.646129586597976,71.55782684121723,79.50215787278435,61.03289715349538,60.2355042376168,79.9313416398027,22989.314667589846,49.58396912112329,0.3776869899581798,10352.282525632136,0.450308444393373,23042.643958075514
106.nii.gz,88.0,159.0,3943345167.0,2.132012719575301,31.0,7.8806608868595935,195.0,131.23164804121143,22.94680982853474,141.0,-179.0,374.0,14.062786656550879,134.91619221091645,-1.8341084384989403,365536920.1818545,0.2900526621043036,980.633473080562,195.85689907744703,133.93911811045808,-13.843616909212056,4.1027443824245085,0.6338607607121064,0.695400298354975,0.45135553204443535,1.1430212772095625,0.3872812902588005,0.799404851436375,0.7918291697006701,0.9975663258028062,0.9740200086905696,-0.30938273338380146,0.7481392688780688,0.3368750743095787,13.963468270251372,0.17431471312295774,3.233808914318673,0.7081966198180415,0.3052354039497693,27.92693654050274,2.6341404782725886,1.1841512857841539,5.742478059102104,19954.01728682278,0.09210722578493613,45.83026469828225,62836.71866561422,1.6531654833775133,191.23555315524905,286.849085344744,57897.589266013965,1.4463981399063846,0.00551131695194997,0.009057786966259435,1.552501306157948,5.9517907738047285e-05,21557.29064436048,0.22259579134285828,2.275210505523388,181.31078445608483,39.603611402077654,7923.267021856736,0.20271302702777763,0.005974988868312729,4.391643404645659,39726.50272548783,0.36958266361342174,0.441354582437213,20.909383520160933,0.5271516165019808,91.65864272112549,0.0033319932543403046,76.42314990512334,0.14501546471560406,5.132017182217197,126.75901328273245,13229291.185958255,2648033709.8311195,66657.98704171763,0.011543555938581177,119.35673624288425,0.22648337047985626,0.005902324103250165,0.6883629543282407,8.871646290457353e-05,5.799454100044094,0.0024326183189545742,13060304.669170307,62.638374399171774,4.873823556854958e-05,57.43735581199156,0.006097958033333511,0.015981423264293425,0.8471276372569552,0.3103632359851822,18.84880992279597,60.73145185177756,68.74280492412443,55.19556021665303,53.50713108345678,73.49083492980587,20056.596054221973,51.447291314380855,0.39395978616713573,9061.575569381566,0.4518002728321428,20081.821270422097
107.nii.gz,81.0,192.0,6924983283.0,2.7047490938826977,51.0,33.16814015783916,272.0,147.42432922753747,36.51598392197868,163.0,-674.0,946.0,22.703366315423292,156.49192428188638,-3.463182357615181,678395863.7201536,0.20259073248685772,2755.7895172582976,1139.1074575981688,3308.7032028173776,-97.98584591458584,9.892340571625196,2.971586565314029,0.462961297860062,0.9647616156837088,1.735722821615727,1.761376328478663,0.6922361191616605,0.664252454689377,0.9980073588965508,0.9764282941929461,-0.23944437717982037,0.5701944535856646,0.34528651681478834,33.724542570131355,0.09674526878042834,4.343751718851092,0.5075496476716798,0.181929686856395,67.44908514026271,3.200028882100823,3.2159817842348057,5.959718490817371,37599.40851431017,0.13296769652584658,34.49136932292228,57286.78401604125,4.4877067064543565,1121.0437951557974,180.21033627917998,209982.91156094507,0.15886825941629418,0.0010023946627693869,0.013614765851050694,14.508205686670195,1.6961672681077425e-05,27097.650297751807,0.16282801409541567,5.877317103037805,1094.9882086991029,30.76450411500631,35537.92751555254,0.027508058542725106,0.0010969144595437364,4.432867085441453,97106.02253293092,0.5073811559596767,0.5741764945431517,15.509208848659831,0.6205705245467059,671.9073079482798,0.000696891706408579,107.97926059513075,0.09736633056368868,25.654914581166793,898.380522993688,8434838.004508566,9874160603.14788,7217.6932631995805,0.0037037726724234075,230.85933273219118,0.20816892040774676,0.005737610053269335,4.780884389610411,3.747649397391499e-05,6.8007861223576676,0.0039219014679723165,8369824.041010471,16.219352644021154,2.854976163832002e-05,795.2418714564586,0.005460706386504186,0.09849899450869223,0.759006083422789,0.4188503806579697,26.42300683893435,63.084595500251424,72.27580240139218,54.84599983217157,56.15119298738966,72.41446364759582,27656.28645125512,47.88159175495673,0.433134430980469,10210.742546690853,0.36920150377699973,27701.247633468338
